,period,value,temperature_2m,hour,day_of_week,month,is_weekend
23112,2024-08-21T00:00:00.000Z,36624,20.4085,0,2,8,0
23113,2024-08-21T01:00:00.000Z,18051,20.0585,1,2,8,0
23114,2024-08-21T02:00:00.000Z,17378,19.7085,2,2,8,0
23115,2024-08-21T03:00:00.000Z,16315,19.5585,3,2,8,0
23116,2024-08-21T04:00:00.000Z,15272,19.6585,4,2,8,0
23117,2024-08-21T05:00:00.000Z,14522,19.758501,5,2,8,0
23118,2024-08-21T06:00:00.000Z,14010,20.0585,6,2,8,0
23119,2024-08-21T07:00:00.000Z,13607,20.508501,7,2,8,0
23120,2024-08-21T08:00:00.000Z,13373,20.3085,8,2,8,0
23121,2024-08-21T09:00:00.000Z,13403,19.9085,9,2,8,0
23122,2024-08-21T10:00:00.000Z,13908,20.9085,10,2,8,0
23123,2024-08-21T11:00:00.000Z,14743,22.3085,11,2,8,0
23124,2024-08-21T12:00:00.000Z,15501,23.008501,12,2,8,0
23125,2024-08-21T13:00:00.000Z,15715,22.9585,13,2,8,0
23126,2024-08-21T14:00:00.000Z,15665,22.758501,14,2,8,0
23127,2024-08-21T15:00:00.000Z,15772,21.5585,15,2,8,0
23128,2024-08-21T16:00:00.000Z,16024,20.7085,16,2,8,0
23129,2024-08-21T17:00:00.000Z,16326,20.1085,17,2,8,0
23130,2024-08-21T18:00:00.000Z,16608,18.8085,18,2,8,0
23131,2024-08-21T19:00:00.000Z,16780,17.3585,19,2,8,0
23132,2024-08-21T20:00:00.000Z,17187,16.0585,20,2,8,0
23133,2024-08-21T21:00:00.000Z,17625,15.6085005,21,2,8,0
23134,2024-08-21T22:00:00.000Z,18049,15.2085,22,2,8,0
23135,2024-08-21T23:00:00.000Z,18248,14.7585,23,2,8,0
23136,2024-08-22T00:00:00.000Z,36328,14.408501,0,3,8,0
23137,2024-08-22T01:00:00.000Z,17996,14.3585005,1,3,8,0
23138,2024-08-22T02:00:00.000Z,17287,14.2585,2,3,8,0
23139,2024-08-22T03:00:00.000Z,16278,14.2585,3,3,8,0
23140,2024-08-22T04:00:00.000Z,15206,14.7585,4,3,8,0
23141,2024-08-22T05:00:00.000Z,14458,15.0085,5,3,8,0
23142,2024-08-22T06:00:00.000Z,13893,15.408501,6,3,8,0
23143,2024-08-22T07:00:00.000Z,13521,17.4585,7,3,8,0
23144,2024-08-22T08:00:00.000Z,13339,18.7085,8,3,8,0
23145,2024-08-22T09:00:00.000Z,13381,20.4085,9,3,8,0
23146,2024-08-22T10:00:00.000Z,13896,21.5585,10,3,8,0
23147,2024-08-22T11:00:00.000Z,14759,22.108500000000003,11,3,8,0
23148,2024-08-22T12:00:00.000Z,15547,22.9085,12,3,8,0
23149,2024-08-22T13:00:00.000Z,15807,23.7085,13,3,8,0
23150,2024-08-22T14:00:00.000Z,15796,24.608500000000003,14,3,8,0
23151,2024-08-22T15:00:00.000Z,15838,24.758501,15,3,8,0
23152,2024-08-22T16:00:00.000Z,16224,24.608500000000003,16,3,8,0
23153,2024-08-22T17:00:00.000Z,16658,23.9585,17,3,8,0
23154,2024-08-22T18:00:00.000Z,17114,22.008501,18,3,8,0
23155,2024-08-22T19:00:00.000Z,17420,20.008501,19,3,8,0
23156,2024-08-22T20:00:00.000Z,17732,19.9085,20,3,8,0
23157,2024-08-22T21:00:00.000Z,18031,19.0585,21,3,8,0
23158,2024-08-22T22:00:00.000Z,18621,18.258501,22,3,8,0
23159,2024-08-22T23:00:00.000Z,18925,18.008501,23,3,8,0
23160,2024-08-23T00:00:00.000Z,37674,17.6085,0,4,8,0
23161,2024-08-23T01:00:00.000Z,18679,17.1085,1,4,8,0
23162,2024-08-23T02:00:00.000Z,17957,16.758501,2,4,8,0
23163,2024-08-23T03:00:00.000Z,16888,17.1085,3,4,8,0
23164,2024-08-23T04:00:00.000Z,15851,17.1085,4,4,8,0
23165,2024-08-23T05:00:00.000Z,15055,17.258501,5,4,8,0
23166,2024-08-23T06:00:00.000Z,14431,18.1585,6,4,8,0
23167,2024-08-23T07:00:00.000Z,13984,19.3585,7,4,8,0
23168,2024-08-23T08:00:00.000Z,13742,21.758501,8,4,8,0
23169,2024-08-23T09:00:00.000Z,13759,24.4085,9,4,8,0
23170,2024-08-23T10:00:00.000Z,14227,26.2085,10,4,8,0
23171,2024-08-23T11:00:00.000Z,15036,27.7085,11,4,8,0
23172,2024-08-23T12:00:00.000Z,15811,28.7085,12,4,8,0
23173,2024-08-23T13:00:00.000Z,16123,30.0585,13,4,8,0
23174,2024-08-23T14:00:00.000Z,16170,30.508501,14,4,8,0
23175,2024-08-23T15:00:00.000Z,16337,30.4585,15,4,8,0
23176,2024-08-23T16:00:00.000Z,16715,29.858500000000003,16,4,8,0
23177,2024-08-23T17:00:00.000Z,17235,28.608500000000003,17,4,8,0
23178,2024-08-23T18:00:00.000Z,17817,26.6585,18,4,8,0
23179,2024-08-23T19:00:00.000Z,18359,25.2085,19,4,8,0
23180,2024-08-23T20:00:00.000Z,18996,23.7085,20,4,8,0
23181,2024-08-23T21:00:00.000Z,19799,22.5585,21,4,8,0
23182,2024-08-23T22:00:00.000Z,20396,21.4585,22,4,8,0
23183,2024-08-23T23:00:00.000Z,20415,20.7085,23,4,8,0
23184,2024-08-24T00:00:00.000Z,40150,20.0585,0,5,8,1
23185,2024-08-24T01:00:00.000Z,19619,17.8585,1,5,8,1
23186,2024-08-24T02:00:00.000Z,18770,17.508501,2,5,8,1
23187,2024-08-24T03:00:00.000Z,17751,17.4585,3,5,8,1
23188,2024-08-24T04:00:00.000Z,16675,17.1585,4,5,8,1
23189,2024-08-24T05:00:00.000Z,15746,18.2085,5,5,8,1
23190,2024-08-24T06:00:00.000Z,15075,20.8085,6,5,8,1
23191,2024-08-24T07:00:00.000Z,14592,23.258501,7,5,8,1
23192,2024-08-24T08:00:00.000Z,14252,25.1585,8,5,8,1
23193,2024-08-24T09:00:00.000Z,14072,27.008501,9,5,8,1
23194,2024-08-24T10:00:00.000Z,14153,28.5585,10,5,8,1
23195,2024-08-24T11:00:00.000Z,14325,29.758501,11,5,8,1
23196,2024-08-24T12:00:00.000Z,14629,30.6585,12,5,8,1
23197,2024-08-24T13:00:00.000Z,14911,31.358500000000003,13,5,8,1
23198,2024-08-24T14:00:00.000Z,15147,31.5585,14,5,8,1
23199,2024-08-24T15:00:00.000Z,15597,31.8085,15,5,8,1
23200,2024-08-24T16:00:00.000Z,16233,31.8085,16,5,8,1
23201,2024-08-24T17:00:00.000Z,16957,31.2085,17,5,8,1
23202,2024-08-24T18:00:00.000Z,17480,28.7085,18,5,8,1
23203,2024-08-24T19:00:00.000Z,18010,27.8085,19,5,8,1
23204,2024-08-24T20:00:00.000Z,18722,27.108500000000003,20,5,8,1
23205,2024-08-24T21:00:00.000Z,19602,26.858500000000003,21,5,8,1
23206,2024-08-24T22:00:00.000Z,20296,26.2085,22,5,8,1
23207,2024-08-24T23:00:00.000Z,20575,25.508501,23,5,8,1
23208,2024-08-25T00:00:00.000Z,40524,25.108500000000003,0,6,8,1
23209,2024-08-25T01:00:00.000Z,19881,24.758501,1,6,8,1
23210,2024-08-25T02:00:00.000Z,19104,23.3085,2,6,8,1
23211,2024-08-25T03:00:00.000Z,18181,21.5585,3,6,8,1
23212,2024-08-25T04:00:00.000Z,17170,21.0585,4,6,8,1
23213,2024-08-25T05:00:00.000Z,16302,20.5585,5,6,8,1
23214,2024-08-25T06:00:00.000Z,15574,20.8585,6,6,8,1
23215,2024-08-25T07:00:00.000Z,15044,20.6585,7,6,8,1
23216,2024-08-25T08:00:00.000Z,14652,20.1085,8,6,8,1
23217,2024-08-25T09:00:00.000Z,14452,19.4085,9,6,8,1
23218,2024-08-25T10:00:00.000Z,14435,20.5585,10,6,8,1
23219,2024-08-25T11:00:00.000Z,14512,22.2085,11,6,8,1
23220,2024-08-25T12:00:00.000Z,14750,22.9085,12,6,8,1
23221,2024-08-25T13:00:00.000Z,15101,23.7085,13,6,8,1
23222,2024-08-25T14:00:00.000Z,15423,23.4085,14,6,8,1
23223,2024-08-25T15:00:00.000Z,16044,22.7085,15,6,8,1
23224,2024-08-25T16:00:00.000Z,16908,22.1585,16,6,8,1
23225,2024-08-25T17:00:00.000Z,17902,21.6585,17,6,8,1
23226,2024-08-25T18:00:00.000Z,18802,19.7085,18,6,8,1
23227,2024-08-25T19:00:00.000Z,19486,18.9585,19,6,8,1
23228,2024-08-25T20:00:00.000Z,20241,17.8585,20,6,8,1
23229,2024-08-25T21:00:00.000Z,21000,17.3585,21,6,8,1
23230,2024-08-25T22:00:00.000Z,21750,15.7585,22,6,8,1
23231,2024-08-25T23:00:00.000Z,21893,16.6085,23,6,8,1
23232,2024-08-26T00:00:00.000Z,43196,16.508501,0,0,8,0
23233,2024-08-26T01:00:00.000Z,21289,16.1085,1,0,8,0
23234,2024-08-26T02:00:00.000Z,20428,15.6085005,2,0,8,0
23235,2024-08-26T03:00:00.000Z,19342,15.3085,3,0,8,0
23236,2024-08-26T04:00:00.000Z,18200,15.3585005,4,0,8,0
23237,2024-08-26T05:00:00.000Z,17233,16.0085,5,0,8,0
23238,2024-08-26T06:00:00.000Z,16483,17.4585,6,0,8,0
23239,2024-08-26T07:00:00.000Z,15894,19.7085,7,0,8,0
23240,2024-08-26T08:00:00.000Z,15546,21.4585,8,0,8,0
23241,2024-08-26T09:00:00.000Z,15556,22.858500000000003,9,0,8,0
23242,2024-08-26T10:00:00.000Z,16096,24.358500000000003,10,0,8,0
23243,2024-08-26T11:00:00.000Z,17004,24.6585,11,0,8,0
23244,2024-08-26T12:00:00.000Z,17860,24.6585,12,0,8,0
23245,2024-08-26T13:00:00.000Z,18405,24.858500000000003,13,0,8,0
23246,2024-08-26T14:00:00.000Z,18757,25.008501,14,0,8,0
23247,2024-08-26T15:00:00.000Z,19189,24.8085,15,0,8,0
23248,2024-08-26T16:00:00.000Z,19916,24.4085,16,0,8,0
23249,2024-08-26T17:00:00.000Z,20874,23.9085,17,0,8,0
23250,2024-08-26T18:00:00.000Z,21838,22.108500000000003,18,0,8,0
23251,2024-08-26T19:00:00.000Z,22608,20.8585,19,0,8,0
23252,2024-08-26T20:00:00.000Z,23302,20.0585,20,0,8,0
23253,2024-08-26T21:00:00.000Z,23883,19.2085,21,0,8,0
23254,2024-08-26T22:00:00.000Z,24268,16.4585,22,0,8,0
23255,2024-08-26T23:00:00.000Z,24156,15.158501,23,0,8,0
23256,2024-08-27T00:00:00.000Z,47050,15.2585,0,1,8,0
23257,2024-08-27T01:00:00.000Z,22811,13.4585,1,1,8,0
23258,2024-08-27T02:00:00.000Z,21543,12.9585,2,1,8,0
23259,2024-08-27T03:00:00.000Z,20145,12.8085,3,1,8,0
23260,2024-08-27T04:00:00.000Z,18731,12.8585005,4,1,8,0
23261,2024-08-27T05:00:00.000Z,17540,13.8585005,5,1,8,0
23262,2024-08-27T06:00:00.000Z,16668,16.4585,6,1,8,0
23263,2024-08-27T07:00:00.000Z,16034,19.4585,7,1,8,0
23264,2024-08-27T08:00:00.000Z,15664,22.258501,8,1,8,0
23265,2024-08-27T09:00:00.000Z,15594,24.2085,9,1,8,0
23266,2024-08-27T10:00:00.000Z,16088,25.3085,10,1,8,0
23267,2024-08-27T11:00:00.000Z,17072,25.9585,11,1,8,0
23268,2024-08-27T12:00:00.000Z,17976,26.508501,12,1,8,0
23269,2024-08-27T13:00:00.000Z,18594,26.7085,13,1,8,0
23270,2024-08-27T14:00:00.000Z,19052,26.758501,14,1,8,0
23271,2024-08-27T15:00:00.000Z,19581,26.508501,15,1,8,0
23272,2024-08-27T16:00:00.000Z,20411,25.858500000000003,16,1,8,0
23273,2024-08-27T17:00:00.000Z,21302,24.9085,17,1,8,0
23274,2024-08-27T18:00:00.000Z,21933,22.4585,18,1,8,0
23275,2024-08-27T19:00:00.000Z,22834,20.5585,19,1,8,0
23276,2024-08-27T20:00:00.000Z,23711,19.508501,20,1,8,0
23277,2024-08-27T21:00:00.000Z,24601,18.8585,21,1,8,0
23278,2024-08-27T22:00:00.000Z,25252,18.4085,22,1,8,0
23279,2024-08-27T23:00:00.000Z,25090,17.6585,23,1,8,0
23280,2024-08-28T00:00:00.000Z,48870,17.0585,0,2,8,0
23281,2024-08-28T01:00:00.000Z,23851,16.6085,1,2,8,0
23282,2024-08-28T02:00:00.000Z,22730,16.4085,2,2,8,0
23283,2024-08-28T03:00:00.000Z,21398,16.3585,3,2,8,0
23284,2024-08-28T04:00:00.000Z,20015,16.3085,4,2,8,0
23285,2024-08-28T05:00:00.000Z,18921,16.8085,5,2,8,0
23286,2024-08-28T06:00:00.000Z,18096,18.6585,6,2,8,0
23287,2024-08-28T07:00:00.000Z,17519,20.7085,7,2,8,0
23288,2024-08-28T08:00:00.000Z,17202,22.858500000000003,8,2,8,0
23289,2024-08-28T09:00:00.000Z,17241,24.858500000000003,9,2,8,0
23290,2024-08-28T10:00:00.000Z,17847,26.6585,10,2,8,0
23291,2024-08-28T11:00:00.000Z,18893,28.008501,11,2,8,0
23292,2024-08-28T12:00:00.000Z,19963,28.9585,12,2,8,0
23293,2024-08-28T13:00:00.000Z,20901,29.9585,13,2,8,0
23294,2024-08-28T14:00:00.000Z,21688,30.258501,14,2,8,0
23295,2024-08-28T15:00:00.000Z,22412,30.0585,15,2,8,0
23296,2024-08-28T16:00:00.000Z,23375,29.4585,16,2,8,0
23297,2024-08-28T17:00:00.000Z,24228,28.5585,17,2,8,0
23298,2024-08-28T18:00:00.000Z,24988,26.9585,18,2,8,0
23299,2024-08-28T19:00:00.000Z,25742,25.6585,19,2,8,0
23300,2024-08-28T20:00:00.000Z,26641,24.9085,20,2,8,0
23301,2024-08-28T21:00:00.000Z,27414,24.3085,21,2,8,0
23302,2024-08-28T22:00:00.000Z,27751,23.758501,22,2,8,0
23303,2024-08-28T23:00:00.000Z,27294,23.2085,23,2,8,0
23304,2024-08-29T00:00:00.000Z,53136,22.758501,0,3,8,0
23305,2024-08-29T01:00:00.000Z,25841,22.758501,1,3,8,0
23306,2024-08-29T02:00:00.000Z,24515,21.9085,2,3,8,0
23307,2024-08-29T03:00:00.000Z,22883,21.258501,3,3,8,0
23308,2024-08-29T04:00:00.000Z,21389,20.6585,4,3,8,0
23309,2024-08-29T05:00:00.000Z,20151,20.9585,5,3,8,0
23310,2024-08-29T06:00:00.000Z,19157,22.858500000000003,6,3,8,0
23311,2024-08-29T07:00:00.000Z,18372,25.258501,7,3,8,0
23312,2024-08-29T08:00:00.000Z,17830,27.608500000000003,8,3,8,0
23313,2024-08-29T09:00:00.000Z,17563,30.008501,9,3,8,0
23314,2024-08-29T10:00:00.000Z,17851,31.7085,10,3,8,0
23315,2024-08-29T11:00:00.000Z,18606,32.7085,11,3,8,0
23316,2024-08-29T12:00:00.000Z,19228,33.408497,12,3,8,0
23317,2024-08-29T13:00:00.000Z,19515,33.9585,13,3,8,0
23318,2024-08-29T14:00:00.000Z,19672,34.158497,14,3,8,0
23319,2024-08-29T15:00:00.000Z,19861,34.0585,15,3,8,0
23320,2024-08-29T16:00:00.000Z,20248,33.608498,16,3,8,0
23321,2024-08-29T17:00:00.000Z,20591,31.9585,17,3,8,0
23322,2024-08-29T18:00:00.000Z,20939,29.358500000000003,18,3,8,0
23323,2024-08-29T19:00:00.000Z,21243,26.9085,19,3,8,0
23324,2024-08-29T20:00:00.000Z,21426,26.758501,20,3,8,0
23325,2024-08-29T21:00:00.000Z,21588,26.6585,21,3,8,0
23326,2024-08-29T22:00:00.000Z,21605,24.7085,22,3,8,0
23327,2024-08-29T23:00:00.000Z,21333,23.6585,23,3,8,0
23328,2024-08-30T00:00:00.000Z,42218,24.6585,0,4,8,0
23329,2024-08-30T01:00:00.000Z,20793,22.8085,1,4,8,0
23330,2024-08-30T02:00:00.000Z,19947,21.258501,2,4,8,0
23331,2024-08-30T03:00:00.000Z,18863,20.8585,3,4,8,0
23332,2024-08-30T04:00:00.000Z,17735,20.0585,4,4,8,0
23333,2024-08-30T05:00:00.000Z,16797,20.3585,5,4,8,0
23334,2024-08-30T06:00:00.000Z,16127,21.608500000000003,6,4,8,0
23335,2024-08-30T07:00:00.000Z,15592,23.1585,7,4,8,0
23336,2024-08-30T08:00:00.000Z,15258,23.8085,8,4,8,0
23337,2024-08-30T09:00:00.000Z,15230,25.508501,9,4,8,0
23338,2024-08-30T10:00:00.000Z,15682,26.3085,10,4,8,0
23339,2024-08-30T11:00:00.000Z,16583,26.8085,11,4,8,0
23340,2024-08-30T12:00:00.000Z,17378,26.4585,12,4,8,0
23341,2024-08-30T13:00:00.000Z,17939,28.008501,13,4,8,0
23342,2024-08-30T14:00:00.000Z,18190,27.3085,14,4,8,0
23343,2024-08-30T15:00:00.000Z,18583,25.858500000000003,15,4,8,0
23344,2024-08-30T16:00:00.000Z,18917,23.3085,16,4,8,0
23345,2024-08-30T17:00:00.000Z,19056,22.508501,17,4,8,0
23346,2024-08-30T18:00:00.000Z,19312,21.4085,18,4,8,0
23347,2024-08-30T19:00:00.000Z,19591,20.3085,19,4,8,0
23348,2024-08-30T20:00:00.000Z,20044,18.9585,20,4,8,0
23349,2024-08-30T21:00:00.000Z,20523,17.7085,21,4,8,0
23350,2024-08-30T22:00:00.000Z,20811,17.1085,22,4,8,0
23351,2024-08-30T23:00:00.000Z,20647,16.6085,23,4,8,0
23352,2024-08-31T00:00:00.000Z,40846,16.2085,0,5,8,1
23353,2024-08-31T01:00:00.000Z,20057,16.0585,1,5,8,1
23354,2024-08-31T02:00:00.000Z,19300,15.8085,2,5,8,1
23355,2024-08-31T03:00:00.000Z,18376,15.3585005,3,5,8,1
23356,2024-08-31T04:00:00.000Z,17385,15.2585,4,5,8,1
23357,2024-08-31T05:00:00.000Z,16536,15.2585,5,5,8,1
23358,2024-08-31T06:00:00.000Z,15899,16.1085,6,5,8,1
23359,2024-08-31T07:00:00.000Z,15407,17.4585,7,5,8,1
23360,2024-08-31T08:00:00.000Z,15096,18.9585,8,5,8,1
23361,2024-08-31T09:00:00.000Z,14974,20.8085,9,5,8,1
23362,2024-08-31T10:00:00.000Z,15099,21.9585,10,5,8,1
23363,2024-08-31T11:00:00.000Z,15394,22.858500000000003,11,5,8,1
23364,2024-08-31T12:00:00.000Z,15812,23.608500000000003,12,5,8,1
23365,2024-08-31T13:00:00.000Z,16517,23.3085,13,5,8,1
23366,2024-08-31T14:00:00.000Z,17217,23.258501,14,5,8,1
23367,2024-08-31T15:00:00.000Z,17926,23.4085,15,5,8,1
23368,2024-08-31T16:00:00.000Z,18425,23.008501,16,5,8,1
23369,2024-08-31T17:00:00.000Z,18784,22.358500000000003,17,5,8,1
23370,2024-08-31T18:00:00.000Z,19010,20.508501,18,5,8,1
23371,2024-08-31T19:00:00.000Z,19331,19.2085,19,5,8,1
23372,2024-08-31T20:00:00.000Z,19714,18.1585,20,5,8,1
23373,2024-08-31T21:00:00.000Z,20189,16.9085,21,5,8,1
23374,2024-08-31T22:00:00.000Z,20446,16.1585,22,5,8,1
23375,2024-08-31T23:00:00.000Z,20382,15.5085,23,5,8,1
23376,2024-09-01T00:00:00.000Z,40534,15.158501,0,6,9,1
23377,2024-09-01T01:00:00.000Z,20090,14.4585,1,6,9,1
23378,2024-09-01T02:00:00.000Z,19570,14.2085,2,6,9,1
23379,2024-09-01T03:00:00.000Z,18844,13.908501,3,6,9,1
23380,2024-09-01T04:00:00.000Z,18012,13.7085,4,6,9,1
23381,2024-09-01T05:00:00.000Z,17182,13.8585005,5,6,9,1
23382,2024-09-01T06:00:00.000Z,16487,14.908501,6,6,9,1
23383,2024-09-01T07:00:00.000Z,15956,16.7085,7,6,9,1
23384,2024-09-01T08:00:00.000Z,15613,19.0585,8,6,9,1
23385,2024-09-01T09:00:00.000Z,15429,21.4085,9,6,9,1
23386,2024-09-01T10:00:00.000Z,15492,22.8085,10,6,9,1
23387,2024-09-01T11:00:00.000Z,15687,23.6585,11,6,9,1
23388,2024-09-01T12:00:00.000Z,15978,24.1585,12,6,9,1
23389,2024-09-01T13:00:00.000Z,16351,24.6585,13,6,9,1
23390,2024-09-01T14:00:00.000Z,16788,24.758501,14,6,9,1
23391,2024-09-01T15:00:00.000Z,17445,24.3085,15,6,9,1
23392,2024-09-01T16:00:00.000Z,18219,23.4085,16,6,9,1
23393,2024-09-01T17:00:00.000Z,18824,22.358500000000003,17,6,9,1
23394,2024-09-01T18:00:00.000Z,19256,20.8085,18,6,9,1
23395,2024-09-01T19:00:00.000Z,19476,19.8085,19,6,9,1
23396,2024-09-01T20:00:00.000Z,19718,19.0585,20,6,9,1
23397,2024-09-01T21:00:00.000Z,20377,18.3585,21,6,9,1
23398,2024-09-01T22:00:00.000Z,21158,17.7085,22,6,9,1
23399,2024-09-01T23:00:00.000Z,21417,16.9085,23,6,9,1
23400,2024-09-02T00:00:00.000Z,42350,15.9585,0,0,9,0
23401,2024-09-02T01:00:00.000Z,20909,14.1085005,1,0,9,0
23402,2024-09-02T02:00:00.000Z,20231,13.3585005,2,0,9,0
23403,2024-09-02T03:00:00.000Z,19346,12.8585005,3,0,9,0
23404,2024-09-02T04:00:00.000Z,18311,12.658501,4,0,9,0
23405,2024-09-02T05:00:00.000Z,17315,13.0085,5,0,9,0
23406,2024-09-02T06:00:00.000Z,16411,15.0585,6,0,9,0
23407,2024-09-02T07:00:00.000Z,15680,17.4085,7,0,9,0
23408,2024-09-02T08:00:00.000Z,15119,20.1085,8,0,9,0
23409,2024-09-02T09:00:00.000Z,14836,22.358500000000003,9,0,9,0
23410,2024-09-02T10:00:00.000Z,14816,23.758501,10,0,9,0
23411,2024-09-02T11:00:00.000Z,14941,24.758501,11,0,9,0
23412,2024-09-02T12:00:00.000Z,14989,25.608500000000003,12,0,9,0
23413,2024-09-02T13:00:00.000Z,15027,25.9585,13,0,9,0
23414,2024-09-02T14:00:00.000Z,15264,26.358500000000003,14,0,9,0
23415,2024-09-02T15:00:00.000Z,15613,26.258501,15,0,9,0
23416,2024-09-02T16:00:00.000Z,16009,25.608500000000003,16,0,9,0
23417,2024-09-02T17:00:00.000Z,16400,24.5585,17,0,9,0
23418,2024-09-02T18:00:00.000Z,16631,22.4085,18,0,9,0
23419,2024-09-02T19:00:00.000Z,16875,21.4585,19,0,9,0
23420,2024-09-02T20:00:00.000Z,17200,21.1085,20,0,9,0
23421,2024-09-02T21:00:00.000Z,17768,20.6585,21,0,9,0
23422,2024-09-02T22:00:00.000Z,18481,20.258501,22,0,9,0
23423,2024-09-02T23:00:00.000Z,18846,19.9585,23,0,9,0
23424,2024-09-03T00:00:00.000Z,37564,19.6585,0,1,9,0
23425,2024-09-03T01:00:00.000Z,18458,18.9585,1,1,9,0
23426,2024-09-03T02:00:00.000Z,17561,18.758501,2,1,9,0
23427,2024-09-03T03:00:00.000Z,16395,18.6585,3,1,9,0
23428,2024-09-03T04:00:00.000Z,15279,18.3585,4,1,9,0
23429,2024-09-03T05:00:00.000Z,14458,18.1085,5,1,9,0
23430,2024-09-03T06:00:00.000Z,13885,19.8085,6,1,9,0
23431,2024-09-03T07:00:00.000Z,13488,22.108500000000003,7,1,9,0
23432,2024-09-03T08:00:00.000Z,13252,24.358500000000003,8,1,9,0
23433,2024-09-03T09:00:00.000Z,13348,26.2085,9,1,9,0
23434,2024-09-03T10:00:00.000Z,13952,27.858500000000003,10,1,9,0
23435,2024-09-03T11:00:00.000Z,15045,29.4085,11,1,9,0
23436,2024-09-03T12:00:00.000Z,15743,30.758501,12,1,9,0
23437,2024-09-03T13:00:00.000Z,15721,32.158497,13,1,9,0
23438,2024-09-03T14:00:00.000Z,15470,32.5585,14,1,9,0
23439,2024-09-03T15:00:00.000Z,15370,31.8085,15,1,9,0
23440,2024-09-03T16:00:00.000Z,15513,30.6585,16,1,9,0
23441,2024-09-03T17:00:00.000Z,15732,29.2085,17,1,9,0
23442,2024-09-03T18:00:00.000Z,16097,26.9585,18,1,9,0
23443,2024-09-03T19:00:00.000Z,16519,25.758501,19,1,9,0
23444,2024-09-03T20:00:00.000Z,16976,24.2085,20,1,9,0
23445,2024-09-03T21:00:00.000Z,17709,24.008501,21,1,9,0
23446,2024-09-03T22:00:00.000Z,18489,23.6585,22,1,9,0
23447,2024-09-03T23:00:00.000Z,18895,22.9085,23,1,9,0
23448,2024-09-04T00:00:00.000Z,37718,22.2085,0,2,9,0
23449,2024-09-04T01:00:00.000Z,18507,22.608500000000003,1,2,9,0
23450,2024-09-04T02:00:00.000Z,17544,22.2085,2,2,9,0
23451,2024-09-04T03:00:00.000Z,16401,21.4085,3,2,9,0
23452,2024-09-04T04:00:00.000Z,15320,20.6585,4,2,9,0
23453,2024-09-04T05:00:00.000Z,14502,20.008501,5,2,9,0
23454,2024-09-04T06:00:00.000Z,13930,22.008501,6,2,9,0
23455,2024-09-04T07:00:00.000Z,13522,24.508501,7,2,9,0
23456,2024-09-04T08:00:00.000Z,13330,26.9585,8,2,9,0
23457,2024-09-04T09:00:00.000Z,13394,28.6585,9,2,9,0
23458,2024-09-04T10:00:00.000Z,14002,30.4585,10,2,9,0
23459,2024-09-04T11:00:00.000Z,15163,32.3085,11,2,9,0
23460,2024-09-04T12:00:00.000Z,15947,33.358498,12,2,9,0
23461,2024-09-04T13:00:00.000Z,16060,33.7085,13,2,9,0
23462,2024-09-04T14:00:00.000Z,15928,33.358498,14,2,9,0
23463,2024-09-04T15:00:00.000Z,15882,32.7085,15,2,9,0
23464,2024-09-04T16:00:00.000Z,16070,31.758501,16,2,9,0
23465,2024-09-04T17:00:00.000Z,16330,30.2085,17,2,9,0
23466,2024-09-04T18:00:00.000Z,16804,28.258501,18,2,9,0
23467,2024-09-04T19:00:00.000Z,17174,27.0585,19,2,9,0
23468,2024-09-04T20:00:00.000Z,17731,26.3085,20,2,9,0
23469,2024-09-04T21:00:00.000Z,18569,25.2085,21,2,9,0
23470,2024-09-04T22:00:00.000Z,19359,24.108500000000003,22,2,9,0
23471,2024-09-04T23:00:00.000Z,19716,23.5585,23,2,9,0
23472,2024-09-05T00:00:00.000Z,39154,23.0585,0,3,9,0
23473,2024-09-05T01:00:00.000Z,19081,22.258501,1,3,9,0
23474,2024-09-05T02:00:00.000Z,18066,21.9085,2,3,9,0
23475,2024-09-05T03:00:00.000Z,16847,21.7085,3,3,9,0
23476,2024-09-05T04:00:00.000Z,15681,21.508501,4,3,9,0
23477,2024-09-05T05:00:00.000Z,14821,21.608500000000003,5,3,9,0
23478,2024-09-05T06:00:00.000Z,14221,22.8085,6,3,9,0
23479,2024-09-05T07:00:00.000Z,13820,24.4085,7,3,9,0
23480,2024-09-05T08:00:00.000Z,13601,26.2085,8,3,9,0
23481,2024-09-05T09:00:00.000Z,13622,27.8085,9,3,9,0
23482,2024-09-05T10:00:00.000Z,14256,29.258501,10,3,9,0
23483,2024-09-05T11:00:00.000Z,15503,30.3085,11,3,9,0
23484,2024-09-05T12:00:00.000Z,16260,30.858500000000003,12,3,9,0
23485,2024-09-05T13:00:00.000Z,16342,30.4585,13,3,9,0
23486,2024-09-05T14:00:00.000Z,16211,30.358500000000003,14,3,9,0
23487,2024-09-05T15:00:00.000Z,16187,29.858500000000003,15,3,9,0
23488,2024-09-05T16:00:00.000Z,16329,29.2085,16,3,9,0
23489,2024-09-05T17:00:00.000Z,16634,27.758501,17,3,9,0
23490,2024-09-05T18:00:00.000Z,17120,26.0585,18,3,9,0
23491,2024-09-05T19:00:00.000Z,17552,25.1585,19,3,9,0
23492,2024-09-05T20:00:00.000Z,18286,24.858500000000003,20,3,9,0
23493,2024-09-05T21:00:00.000Z,19170,24.1585,21,3,9,0
23494,2024-09-05T22:00:00.000Z,20008,23.508501,22,3,9,0
23495,2024-09-05T23:00:00.000Z,20237,23.008501,23,3,9,0
